filepath,filename,extension,file_size,label,width,height,mode,num_channels,aspect_ratio,is_image_valid,is_black,is_na,hash,is_duplicate_after_first,species,disease,is_augmented,phi1_distingue_large_vs_etroit,phi2_distinction_elongation_forme,phi3_asymetrie_maladie,phi4_symetrie_diagonale_forme,phi5_concavite_extremites,phi6_decalage_torsion_maladie,phi7_asymetrie_complexe,energie_basse_forme_feuille,energie_moyenne_texture_veines,energie_haute_details_maladie,hog_moyenne_contours_forme,hog_ecarttype_texture,pixel_ratio,leaf_segments,area,perimeter,circularity,solidity,extent,eccentricity,major_axis_length,minor_axis_length,compactness,fractal_dimension
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/00a962ad-573b-44b1-97ae-912a6bd6e0b0___FAM_L.Blight 1431_final_masked.png,00a962ad-573b-44b1-97ae-912a6bd6e0b0___FAM_L.Blight 1431_final_masked.png,png,76008,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),256,256,RGB,3,1.0,True,False,False,ac73475fc71b06c69942e1a95a641a4d,False,Grape,Leaf_blight_(Isariopsis_Leaf_Spot),False,0.0010785006009352005,3.479788403523318e-08,1.1530545382251037e-10,1.395227454648399e-12,8.67930735047479e-24,4.333979290641929e-17,1.5422160688081242e-23,0.993840617559696,0.0043531676949692686,0.0018062147453345655,0.10115030294748037,0.1107102756027861,0.5946044921875,40.0,38063.0,1628.136206626892,0.1804394150022359,0.8745792309548155,0.6584154990486075,,213.45315551757812,242.91455078125,69.64315758950703,1.3455314060840633
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/00ed3cc2-020b-499f-a951-d772dea3b154___FAM_L.Blight 4653_final_masked.png,00ed3cc2-020b-499f-a951-d772dea3b154___FAM_L.Blight 4653_final_masked.png,png,98605,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),256,256,RGB,3,1.0,True,False,False,ed13447b0b0990bcc51cd0fdfe034579,False,Grape,Leaf_blight_(Isariopsis_Leaf_Spot),False,0.0016015705616238664,1.0442857355779396e-07,2.2636647887481465e-10,4.347746081119471e-12,-1.3522449728768506e-22,-1.2753675162732307e-15,1.783991524967266e-23,0.9694564956192361,0.019320789353209435,0.011222715027554415,0.10857974706647554,0.10605556976313385,0.639251708984375,37.0,41095.0,1737.959581375122,0.17096983972601995,0.8537535447548017,0.64202912135983,,213.5616455078125,264.06927490234375,73.50051116908601,1.3720439863019596
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___Powdery_mildew/00d12ac0-a293-47e0-a4c6-a80f37204c39___FREC_Pwd.M 4812_final_masked.png,00d12ac0-a293-47e0-a4c6-a80f37204c39___FREC_Pwd.M 4812_final_masked.png,png,48358,Cherry_(including_sour)___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,f8c99e778be91ec30c06d1ec5c9a1f9c,False,Cherry_(including_sour),Powdery_mildew,False,0.0017859501299296462,8.168481948263115e-07,7.322328948771235e-10,1.0849688049232877e-10,1.0414196338570863e-20,2.0686528050629593e-14,2.8753033923360827e-20,0.9952265109895146,0.004190668766928353,0.0005828202435565577,0.06489972932328943,0.11345009864574723,0.4144744873046875,34.0,26336.5,1860.1778367757797,0.09564427763903102,0.7361499329159212,0.42687532417012447,,150.42645263671875,293.7914733886719,131.3865390022144,1.3704629218415332
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___Powdery_mildew/00705aa7-5ea2-4419-9440-8ba65e108eb9___FREC_Pwd.M 0267_final_masked.png,00705aa7-5ea2-4419-9440-8ba65e108eb9___FREC_Pwd.M 0267_final_masked.png,png,65488,Cherry_(including_sour)___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,06c3c34fd109c03719615dbf0c55d9b5,False,Cherry_(including_sour),Powdery_mildew,False,0.00108198360495476,7.732392166595939e-09,3.2549152789376405e-11,1.4460642937619176e-12,-4.950981017750256e-24,-1.0798330075977916e-16,8.597216044030758e-24,0.9977700297175434,0.0018698064987883434,0.00036016378366867253,0.09083437940460146,0.11711948200751926,0.5974273681640625,27.0,38533.5,1610.7808681726456,0.1866273960046836,0.8822983926363511,0.6069414692540323,,215.8617401123047,239.94503784179688,67.33400820768998,1.3548292614878135
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___Powdery_mildew/00b7df55-c789-43d6-a02e-a579ac9d07e6___FREC_Pwd.M 4748_final_masked.png,00b7df55-c789-43d6-a02e-a579ac9d07e6___FREC_Pwd.M 4748_final_masked.png,png,54409,Cherry_(including_sour)___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,a1a1ecfb41d54a0e003572ad50a0f9fc,False,Cherry_(including_sour),Powdery_mildew,False,0.0017819953923310706,1.4003720629790984e-06,2.6917163700508116e-10,1.7208254614172825e-10,3.703512769657683e-20,2.0361206618245572e-13,1.952660158400782e-22,0.9945559962560183,0.004588167201714002,0.0008558365422676064,0.06652696359940886,0.11029812589705756,0.405670166015625,30.0,25944.5,1504.3544620275497,0.1440637822020084,0.8147246777308483,0.4294309454449153,,124.61084747314453,293.8348388671875,87.22782660765088,1.3376273916185095
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___Powdery_mildew/00f8611c-0f2c-4f24-8241-d1748c8bb48f___FREC_Pwd.M 0479_final_masked.png,00f8611c-0f2c-4f24-8241-d1748c8bb48f___FREC_Pwd.M 0479_final_masked.png,png,59088,Cherry_(including_sour)___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,d289470d8f415dd79e212128658ab919,False,Cherry_(including_sour),Powdery_mildew,False,0.0020081820781131707,1.2280627810576705e-08,2.3880515789489676e-10,2.923824321811258e-11,2.3907618580790935e-21,1.4706138576451251e-15,5.031918488569428e-22,0.994463575499545,0.004797351082224838,0.0007390734182302259,0.0851287069243388,0.11421237416597131,0.5274810791015625,16.0,34065.0,1463.8864257335663,0.19975768205144784,0.8506998638980109,0.5887894081858407,,211.18716430664062,222.5904083251953,62.908071846381795,1.3585696146218222
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Cherry_(including_sour)___Powdery_mildew/00e0a4ab-ecbd-4560-a71c-b19d86bb087c___FREC_Pwd.M 4917_final_masked.png,00e0a4ab-ecbd-4560-a71c-b19d86bb087c___FREC_Pwd.M 4917_final_masked.png,png,64931,Cherry_(including_sour)___Powdery_mildew,256,256,RGB,3,1.0,True,False,False,2fd556de25b31cd0f277d88ee69a5f52,False,Cherry_(including_sour),Powdery_mildew,False,0.0015435165035267652,8.163574095946512e-07,8.524294920405694e-12,1.7113873841168068e-11,2.0529738882465405e-23,1.534593424345374e-14,2.0568333087451596e-22,0.994989832851191,0.004195022071553479,0.0008151450772554927,0.08600646451979779,0.112658402642987,0.529144287109375,33.0,33920.0,1712.0773315429688,0.1454182632134599,0.8755242950248435,0.5405577689243027,,153.2393341064453,298.5512390136719,86.41535345469613,1.3748136476676462
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Apple___Cedar_apple_rust/04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked.png,04da297e-5238-41b1-a8a0-0c87c6c2f21f___FREC_C.Rust 4394_final_masked.png,png,48891,Apple___Cedar_apple_rust,256,256,RGB,3,1.0,True,False,False,dee1e5fe1b348ccf205f215e18c08d4e,False,Apple,Cedar_apple_rust,False,0.001771638965442221,7.378253968634408e-07,1.1397374019039747e-10,1.3996288036715534e-10,1.766781659327436e-20,1.0658860549743621e-13,5.8609116424180685e-22,0.9880686571377124,0.008582591471911902,0.003348751390375759,0.06243656732044181,0.10605628098849286,0.353485107421875,29.0,22630.5,1219.2173789739609,0.1913117852036758,0.8673181948835872,0.6447435897435897,,139.73922729492188,219.82080078125,65.68529273291067,1.2737041055255998
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Bacterial_spot/00728f4d-83a0-49f1-87f8-374646fcda05___GCREC_Bact.Sp 6326_final_masked.png,00728f4d-83a0-49f1-87f8-374646fcda05___GCREC_Bact.Sp 6326_final_masked.png,png,72641,Tomato___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,a97c2bc9511ded6d4f0eded9902f0848,False,Tomato,Bacterial_spot,False,0.0013924524460791911,8.398645357499775e-08,1.6149189031896327e-10,2.455892769520144e-13,-8.752204351286732e-26,-4.299178101784455e-17,-1.5441624349719623e-24,0.989594169145762,0.007296681795026457,0.003109149059211463,0.09073768858603821,0.11305158963264336,0.5460357666015625,34.0,35066.0,1531.7098004817963,0.18782055095882988,0.8731464996700739,0.6244724235570673,,192.9470977783203,239.82138061523438,66.90625999235681,1.3563894359698283
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Bacterial_spot/00639d29-2d1a-4fcf-9bd3-a2b3109c74c4___UF.GRC_BS_Lab Leaf 1054_final_masked.png,00639d29-2d1a-4fcf-9bd3-a2b3109c74c4___UF.GRC_BS_Lab Leaf 1054_final_masked.png,png,59355,Tomato___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,3137e5b1bc19c7b0129d2a98feb0a51c,False,Tomato,Bacterial_spot,False,0.0015284240178253259,7.815485219978152e-08,1.1032609067741009e-10,1.160572044858053e-11,-4.100584546482946e-22,2.573451591048114e-15,6.568494086823475e-23,0.9890909237707503,0.008299702356650583,0.0026093738725992345,0.07456443874388413,0.11234516946265741,0.4415130615234375,26.0,28353.5,1515.1828891038895,0.15519810928009756,0.8139371321946318,0.5767243658849135,,189.5409698486328,210.69488525390625,80.96986923777344,1.3532162716635656
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Bacterial_spot/0045ba29-ed1b-43b4-afde-719cc7adefdb___GCREC_Bact.Sp 6254_final_masked.png,0045ba29-ed1b-43b4-afde-719cc7adefdb___GCREC_Bact.Sp 6254_final_masked.png,png,65342,Tomato___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,94a1a95ed91e97f9b7349c731d3fa641,False,Tomato,Bacterial_spot,False,0.001817336042126443,3.732806259180711e-07,1.009734606623269e-09,7.935677453393532e-11,-1.8204412687469484e-20,-3.279276781231164e-14,-1.3161053221893432e-20,0.9919481325043172,0.005681431599985469,0.002370435895697141,0.08996647744936619,0.11148379567024998,0.5428466796875,20.0,35122.0,1666.0773315429688,0.15900061043117025,0.8475692894289127,0.6017338267543859,,185.25079345703125,266.83349609375,79.03347402429644,1.379573373048015
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Bacterial_spot/00a7c269-3476-4d25-b744-44d6353cd921___GCREC_Bact.Sp 5807_final_masked.png,00a7c269-3476-4d25-b744-44d6353cd921___GCREC_Bact.Sp 5807_final_masked.png,png,66681,Tomato___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,82373a886866ea7b7ee74f0e4fd8665f,False,Tomato,Bacterial_spot,False,0.001986900191039304,1.6341733918708597e-07,3.7813715828120535e-10,3.046742939481943e-11,2.8069245987837623e-21,1.2288176673750914e-14,1.677970043324125e-21,0.9903851995968994,0.0071375935518969294,0.002477206851203575,0.09914325220828357,0.1123826471325234,0.599822998046875,34.0,38506.5,1673.8103057146072,0.1727155479621675,0.8871443382098837,0.668515625,,210.2766876220703,245.62205505371094,72.75761078042478,1.3559810227662357
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Bacterial_spot/00416648-be6e-4bd4-bc8d-82f43f8a7240___GCREC_Bact.Sp 3110_final_masked.png,00416648-be6e-4bd4-bc8d-82f43f8a7240___GCREC_Bact.Sp 3110_final_masked.png,png,56141,Tomato___Bacterial_spot,256,256,RGB,3,1.0,True,False,False,75371a352eb65adaf22e9f193c974dfe,False,Tomato,Bacterial_spot,False,0.0023176981183329983,3.5360946815550125e-07,2.5875926294902608e-09,1.191872728089289e-10,6.466898738096549e-20,4.775198938912086e-15,1.4108371617072428e-20,0.9834560682684367,0.012237001987093855,0.004306929744469738,0.079990775309306,0.11463554008750262,0.4841156005859375,22.0,31137.5,1654.3788472414017,0.14296300472520318,0.8182021231868825,0.5491622574955908,,190.7855987548828,245.0804443359375,87.89945789481457,1.3683481008257543
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___healthy/0163a6aa-fbf8-47c5-965f-59b6efe8bfe5___Mt.N.V_HL 6103_final_masked.png,0163a6aa-fbf8-47c5-965f-59b6efe8bfe5___Mt.N.V_HL 6103_final_masked.png,png,66296,Grape___healthy,256,256,RGB,3,1.0,True,False,False,3f80dd6d821ce5d3c79427740b368bbd,False,Grape,healthy,False,0.0013025815571942776,1.1839554933983806e-08,1.1107690831732698e-11,8.341610178357716e-13,2.5369597888271616e-24,9.024467110404022e-17,-1.0521097600688152e-25,0.9923962814929888,0.005019362376898449,0.002584356130112796,0.10038056077066496,0.11101881238426066,0.603790283203125,24.0,38976.0,1774.7047481536865,0.15550877781705943,0.8707191207023658,0.6521215366082185,,219.66641235351562,236.39625549316406,80.80811122534996,1.3878260550958297
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___healthy/03027791-26bb-4c46-960e-8df76e27042c___Mt.N.V_HL 6070_final_masked.png,03027791-26bb-4c46-960e-8df76e27042c___Mt.N.V_HL 6070_final_masked.png,png,57977,Grape___healthy,256,256,RGB,3,1.0,True,False,False,20c9d293cab739270fb7cf7f9a1516f8,False,Grape,healthy,False,0.0015453495847078595,3.1123680254147854e-07,3.2078008843068286e-10,2.6203648611873225e-11,-5.622757054223281e-22,-1.901561726532749e-15,-2.3356796093055624e-21,0.9928583500462718,0.004761751653159439,0.002379898300568293,0.09065893866346572,0.11170045235484871,0.5173492431640625,23.0,33277.0,1787.1900293827057,0.13092198007116757,0.8447118252547945,0.6319457632268601,,181.719482421875,244.97833251953125,95.98365841647254,1.3864024772552623
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___healthy/02f95acb-5d92-4f2a-b7ec-3af8709ee7c9___Mt.N.V_HL 9078_final_masked.png,02f95acb-5d92-4f2a-b7ec-3af8709ee7c9___Mt.N.V_HL 9078_final_masked.png,png,83580,Grape___healthy,256,256,RGB,3,1.0,True,False,False,bf28c512485784ec587dae526687d2d8,False,Grape,healthy,False,0.001533002578507315,1.503252727026675e-09,1.206799033667771e-10,4.573729265421154e-12,1.908227163722391e-23,1.6747193667383096e-16,-1.0574620258890988e-22,0.9762633083676675,0.013770386633364743,0.009966304998967798,0.10132450760781328,0.11081201749009016,0.587554931640625,33.0,37964.5,1568.3300768136978,0.193960192290609,0.885954984072903,0.6909168668559366,,216.3852081298828,225.81695556640625,64.78840047514018,1.380789545356454
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___healthy/00e00912-bf75-4cf8-8b7d-ad64b73bea5f___Mt.N.V_HL 6067_final_masked.png,00e00912-bf75-4cf8-8b7d-ad64b73bea5f___Mt.N.V_HL 6067_final_masked.png,png,70706,Grape___healthy,256,256,RGB,3,1.0,True,False,False,93bc09ca9447cca3fe8a19b9676ea1ae,False,Grape,healthy,False,0.0012438533084948703,2.69473899306046e-08,7.604827726352708e-11,2.676384062658854e-12,-2.3013374378029605e-23,-1.818696317275557e-16,-3.0468146142374167e-23,0.9955003217142064,0.0032888028870559738,0.0012108753987376325,0.11239536042701744,0.11017682536624408,0.695709228515625,23.0,45229.5,1448.8986183404922,0.27074201337265436,0.8888310259106049,0.7331026322614108,,230.18458557128906,268.0351867675781,46.41455700878823,1.3695775499923357
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___healthy/0294ca65-4c29-44be-af28-501df9f715e8___Mt.N.V_HL 6176_final_masked.png,0294ca65-4c29-44be-af28-501df9f715e8___Mt.N.V_HL 6176_final_masked.png,png,85909,Grape___healthy,256,256,RGB,3,1.0,True,False,False,10cf2d098d015604e75b001ac40c209d,False,Grape,healthy,False,0.0011749517103350389,9.509097009700946e-09,4.494918741217131e-12,5.852662994160788e-12,2.1186498685272288e-23,4.802656063215005e-16,2.1266212480308545e-23,0.9916657086361634,0.005253274119061991,0.0030810172447747635,0.11399821272628495,0.10970963070853808,0.6939697265625,26.0,44884.5,1679.4671598672867,0.19996925261693546,0.8735027099611751,0.7397893591772152,,232.6927947998047,257.0342712402344,62.84151413233277,1.3917737940030084
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Early_blight/004cbe60-8ff9-4965-92df-e86694d5e9ba___RS_Erly.B 8253_final_masked.png,004cbe60-8ff9-4965-92df-e86694d5e9ba___RS_Erly.B 8253_final_masked.png,png,102639,Tomato___Early_blight,256,256,RGB,3,1.0,True,False,False,3553ec7f8e1c0882f64b18fc79a831f7,False,Tomato,Early_blight,False,0.0015472476641911273,3.1734256582093697e-07,1.9225169400752054e-10,3.4774185576464875e-11,2.53324999074284e-21,1.955935601541076e-14,1.2910923555759054e-21,0.98905338018961,0.00743261675283595,0.003514003057553884,0.11566767247481584,0.10741119502758359,0.7422332763671875,30.0,48457.5,1576.5554724931717,0.24499225531395596,0.9128456785472082,0.7394027709960938,,219.1741180419922,292.34393310546875,51.292930048974206,1.3618693622508051
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Early_blight/00c5c908-fc25-4710-a109-db143da23112___RS_Erly.B 7778_final_masked.png,00c5c908-fc25-4710-a109-db143da23112___RS_Erly.B 7778_final_masked.png,png,65842,Tomato___Early_blight,256,256,RGB,3,1.0,True,False,False,193326749a11ee76d42525841e480677,False,Tomato,Early_blight,False,0.001514352768846062,2.224152249884456e-08,9.249713078830909e-10,5.8012162487771415e-12,-3.903282604021292e-22,-3.8361004033812553e-16,-1.6801907416296774e-22,0.9736564167562844,0.017763225758879196,0.00858035748483641,0.07468266773793317,0.11226661020331952,0.442779541015625,18.0,28811.5,1292.815358042717,0.21662208319720005,0.8688237866200262,0.590206079973779,,187.98219299316406,226.07701110839844,58.01057043163731,1.340952063435161
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Early_blight/00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844_final_masked.png,00e7c4b2-3005-4558-9cfa-235e356cb7a8___RS_Erly.B 7844_final_masked.png,png,59553,Tomato___Early_blight,256,256,RGB,3,1.0,True,False,False,a608b9f1f2085180e1e28c3f21c57fec,False,Tomato,Early_blight,False,0.0012429291507934648,7.450141687050455e-08,1.0736202669607106e-10,3.1589555221429625e-12,-5.817510479576525e-23,-2.0027048944482517e-16,-2.3164779053973264e-25,0.9900083115903138,0.006955343058746657,0.003036345350939328,0.0713221621404709,0.11083816893990046,0.4198150634765625,28.0,26914.0,1302.5727174282074,0.19933527377165594,0.8761923364911938,0.669036491995625,,176.02024841308594,202.8750457763672,63.04137936346529,1.3010413101207428
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Early_blight/0012b9d2-2130-4a06-a834-b1f3af34f57e___RS_Erly.B 8389_final_masked.png,0012b9d2-2130-4a06-a834-b1f3af34f57e___RS_Erly.B 8389_final_masked.png,png,86579,Tomato___Early_blight,256,256,RGB,3,1.0,True,False,False,4f70b5d4055f4a2e56ad2d3ae2e485d7,False,Tomato,Early_blight,False,0.0021051804507368926,4.889854085094154e-07,2.4013473805198906e-09,4.1815778021072106e-11,1.5033637921252301e-21,-1.4651946808924746e-15,-1.316510901897961e-20,0.9870022024756574,0.00825976989317235,0.004738027631170411,0.1067889705618546,0.10486920163474635,0.672515869140625,29.0,43703.0,1657.2001340389252,0.19997292300194205,0.9036360064924995,0.6668548583984375,,211.91014099121094,321.39642333984375,62.84036071342085,1.3687074722052655
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Tomato___Early_blight/0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432_final_masked.png,0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432_final_masked.png,png,52683,Tomato___Early_blight,256,256,RGB,3,1.0,True,False,False,7808f53fcc1be85088facc7503fc8e4a,False,Tomato,Early_blight,False,0.0021155032201486132,1.4167162419892086e-06,4.798160935527284e-10,3.36572600002956e-11,-4.270854613743564e-21,-3.525820531595343e-14,-2.321687649406218e-22,0.9866483956084553,0.010429487201773507,0.0029221171897712518,0.06570128749089259,0.11066141698043619,0.3858642578125,38.0,24618.5,1528.1534515619278,0.13247609519929388,0.778856953034785,0.5669330324244657,,146.8302764892578,244.5967254638672,94.85764654713459,1.3400481161330753
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Common_rust_/00b29f2a-2ee9-4461-a97e-1d8bdf5a1d3e___RS_Rust 1566_final_masked.png,00b29f2a-2ee9-4461-a97e-1d8bdf5a1d3e___RS_Rust 1566_final_masked.png,png,103022,Corn_(maize)___Common_rust_,256,256,RGB,3,1.0,True,False,False,eae87d7fc002da31f8e5633df45214a0,False,Corn_(maize),Common_rust_,False,0.0011514382853198574,4.810283370273588e-08,5.292531729152137e-11,5.8990998993618925e-12,9.631737206249409e-23,8.207711852869724e-16,-3.9846436351192733e-23,0.9911434280025342,0.005572651210743665,0.003283920786722299,0.11961016915095693,0.10073282234407634,0.9959869384765625,1.0,65019.0,1024.4852812290192,0.7784643042204351,0.9999077277970011,0.9921112060546875,,301.42913818359375,301.8796081542969,16.142513595332172,1.2915057316486027
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Common_rust_/007f6e89-3e7c-4e6a-8ef6-8058c7133799___RS_Rust 1933_final_masked.png,007f6e89-3e7c-4e6a-8ef6-8058c7133799___RS_Rust 1933_final_masked.png,png,74021,Corn_(maize)___Common_rust_,256,256,RGB,3,1.0,True,False,False,38d2a426e7fa5fa7970243e8d583c417,False,Corn_(maize),Common_rust_,False,0.0013644047989629783,2.411253636975079e-07,9.7133891543014e-10,4.7606055212770585e-11,4.980414678271762e-21,9.209370934974936e-15,8.943965955827076e-21,0.9927600970725337,0.005106528180838665,0.002133374746627584,0.09827682035689006,0.11326877544652439,0.6584625244140625,16.0,42482.5,1550.991983294487,0.22192223828167593,0.8431744204509368,0.6482315063476562,,220.51622009277344,309.6331787109375,56.625107567675315,1.374229627996058
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Common_rust_/00db1ede-2fbf-42ba-bbe7-69d974be3dda___RS_Rust 1675_final_masked.png,00db1ede-2fbf-42ba-bbe7-69d974be3dda___RS_Rust 1675_final_masked.png,png,120833,Corn_(maize)___Common_rust_,256,256,RGB,3,1.0,True,False,False,47de3b471aa6a0ea030d9b89564263b4,False,Corn_(maize),Common_rust_,False,0.0017529514112190553,2.1433587052742155e-07,6.404878787206822e-11,1.4666281266425038e-11,-3.774398786348041e-22,6.788641604713415e-15,2.4412038488380884e-22,0.986599644193104,0.008981287835287363,0.004419067971608857,0.135542957014119,0.09066849767798414,0.891815185546875,5.0,58022.0,1211.5878744125366,0.49669835563348275,0.9717788534007737,0.885345458984375,,250.48458862304688,311.4559631347656,25.29980313369909,1.3262167227213864
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Common_rust_/00cbdbc2-0bef-477e-999f-20e0f36a2cf6___RS_Rust 2725_final_masked.png,00cbdbc2-0bef-477e-999f-20e0f36a2cf6___RS_Rust 2725_final_masked.png,png,98653,Corn_(maize)___Common_rust_,256,256,RGB,3,1.0,True,False,False,878fffce5e2474056d0b979ba1af6436,False,Corn_(maize),Common_rust_,False,0.0014388415156354115,2.4908149705852864e-07,5.098018802748554e-11,4.0763402653391345e-11,1.7663006147767427e-21,1.6029036130003383e-14,-5.773304730139765e-22,0.9909108728335331,0.005995212413227125,0.003093914753239815,0.12368566428495079,0.1019728825157233,0.7955780029296875,13.0,51579.0,1711.1412589550018,0.22136607039435643,0.9145618156833193,0.7870330810546875,,232.28680419921875,314.7751159667969,56.767374476009785,1.3775292447495453
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Corn_(maize)___Common_rust_/00ab8410-2b0e-4877-b947-cc3889be8d79___RS_Rust 2562_final_masked.png,00ab8410-2b0e-4877-b947-cc3889be8d79___RS_Rust 2562_final_masked.png,png,93665,Corn_(maize)___Common_rust_,256,256,RGB,3,1.0,True,False,False,d66d391d1547a1a57d6dfc197df5a360,False,Corn_(maize),Common_rust_,False,0.001399956840244937,3.8970252578367e-07,3.4588829928225896e-10,1.1073002288936647e-11,-7.84201384172153e-23,-2.154025272955582e-15,6.807749664414292e-22,0.991656063601445,0.005443122785159334,0.0029008136133955907,0.11219743883345785,0.10569629588254702,0.722564697265625,22.0,46631.5,1526.104681134224,0.25160577247234145,0.9018149820629103,0.7115402221679688,,207.1764373779297,316.32452392578125,49.94468326731482,1.3580533672097352
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Esca_(Black_Measles)/011bb69d-fb9c-4fb9-b8cc-031e91270ec2___FAM_B.Msls 4288_final_masked.png,011bb69d-fb9c-4fb9-b8cc-031e91270ec2___FAM_B.Msls 4288_final_masked.png,png,81363,Grape___Esca_(Black_Measles),256,256,RGB,3,1.0,True,False,False,7a3d73bc6d1bf51478e663821d5f9f77,False,Grape,Esca_(Black_Measles),False,0.0018281243931364162,1.3137940718866716e-07,8.833603279210835e-10,6.033071668140502e-11,1.2124436975383537e-20,2.1682563851174393e-14,6.853934293048477e-21,0.9708314881493773,0.019600368593523074,0.009568143257099775,0.0940151579914138,0.11293025117623888,0.545318603515625,30.0,35227.5,1648.3788472414017,0.1629212081491589,0.8240350877192982,0.6467796423456835,,218.90078735351562,226.47425842285156,77.13158254298182,1.3850392658222
/Users/mackjb/repository/datasciencetest_reco_plante-1/dataset/plantvillage/clean_images/Grape___Esca_(Black_Measles)/00b65fe8-cee1-4b68-8ef4-1211814f2845___FAM_B.Msls 3990_final_masked.png,00b65fe8-cee1-4b68-8ef4-1211814f2845___FAM_B.Msls 3990_final_masked.png,png,63479,Grape___Esca_(Black_Measles),256,256,RGB,3,1.0,True,False,False,26f702cd842746e43ba2a5db880bd4ac,False,Grape,Esca_(Black_Measles),False,0.002107222083849846,2.5053373687846713e-08,1.1435101412688596e-09,1.5318009650861354e-10,-2.1916616716819206e-20,2.1931897090025043e-14,-6.024708511974018e-20,0.9685372615372648,0.019560304487865648,0.011902433974869545,0.07634887104476966,0.11074938957025164,0.438995361328125,25.0,28153.5,1521.52603495121,0.1528211562974747,0.8486616024597576,0.6421289115956573,,192.58627319335938,206.75714111328125,82.22926012873536,1.3502081859136172
